date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:17	5273/5273	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-1499%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/beauty.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/beauty.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:17	3282/3282	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-cd2%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/beauty-home.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/beauty-home.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:18	3968/3968	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-f80%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/black-hair.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/black-hair.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:18	3824/3824	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-ef0%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/blow-dry-bar.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/blow-dry-bar.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:19	4304/4304	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-10d0%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/colour-expert.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/colour-expert.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:19	3769/3769	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-eb9%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/covid-aware.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/covid-aware.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:19	7595/7595	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-1dab%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/cosmetic-clinic.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/cosmetic-clinic.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:20	4565/4565	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-11d5%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/cosmetic-dentistry.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/cosmetic-dentistry.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:20	3738/3738	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-e9a%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/creative-excellence.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/creative-excellence.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:20	5807/5807	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-16af%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/nail-spa.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/nail-spa.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:21	3960/3960	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-f78%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/eco.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/eco.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:21	2808/2808	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-af8%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/extension-artist.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/extension-artist.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:21	2697/2697	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-a89%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/freelance.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/freelance.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:22	4276/4276	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-10b4%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/salon.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/salon.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:22	1827/1827	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-723%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/training.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/training.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:22	4331/4331	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-10eb%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/trichology.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/icons/trichology.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:23	1793629/1793629	---M--	200	added ('OK')	image/png	etag:%2267ff7a37-213a0e%22	https://www.goodsalonguide.com/themes/custom/gsg/assets/img/404-bg.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/custom/gsg/assets/img/404-bg.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:23	82/82	---M--	200	added ('OK')	image/png	etag:%22632ddb44-6a%22	https://www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-expanded.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-expanded.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:24	294/294	---M--	200	added ('OK')	image/png	etag:%22632ddb44-126%22	https://www.goodsalonguide.com/themes/contrib/classy/images/misc/help.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/contrib/classy/images/misc/help.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:24	105/105	---M--	200	added ('OK')	image/png	etag:%22632ddb44-69%22	https://www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-collapsed.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-collapsed.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
18:18:24	107/107	---M--	200	added ('OK')	image/png	etag:%22632ddb44-6b%22	https://www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-collapsed-rtl.png	C:/Users/philip%20godwin/Desktop/goddy/aahttps___www.goodsalonguide.com_salons_kay-and-kompany/www.goodsalonguide.com/themes/contrib/classy/images/misc/menu-collapsed-rtl.png	(from https://www.goodsalonguide.com/sites/default/files/css/css_sNjbMdw90vc4HmSzh22MaYBhr_IV8mt_HN_ni158dP0.css?delta=1&language=en&theme=gsg&include=eJxFTluOwyAMvBAbjoQc8BJagyMPtKWnb9Qouz_z_JiJd06lqwWKUS0Vbf5PLb-mrXNLLgoB068EvnRlgDLj8k3T0amxTzZ2koVu9DqDplZJyvvoB7rWACaLmz8prPoKEXAZ2WfRleQHfUpp2QlNHT2kgqgPtum1cVRxOxllo33DtfafLKPtY5WCjZPDROd6Hn8UfsJ_camahvAHEtBjHw)
